eoname,eotypename,eoedrpou,KATOTTG,KOATUU,category,id,years
Великоозерянська гімназія Дубровицької міської ради,гімназія,39134751,UA56080070070014314,5621881301,village,великоозерянськагмназядубровицька,2022
"Великоозерянський навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів - дошкільний навчальний заклад"" Дубровицької міської ради",навчально-виховний комплекс,39134751,UA56080070070014314,5621881301,village,великоозерянськийнавчальновиховнийкомплексзагальноосвтняшкола3ступдошкльнийнавчальнийзакладдубровицька,2021
"Залузький навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів - дошкільний навчальний заклад"" Дубровицької районної ради Рівненської області",навчально-виховний комплекс,39134919,UA56080070140091264,5621882801,village,залузькийнавчальновиховнийкомплексзагальноосвтняшкола3ступдошкльнийнавчальнийзакладдубровицька,"2017, 2018, 2019"
"Залузький навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів - дошкільний навчальний заклад"" Дубровицької районної ради Рівненської області",середня загальноосвітня школа,39134919,UA56080070140091264,5621882801,village,залузькийнавчальновиховнийкомплексзагальноосвтняшкола3ступдошкльнийнавчальнийзакладдубровицька,2016
"Велюнський навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів - дошкільний навчальний заклад"" Дубровицької районної ради Рівненської області",навчально-виховний комплекс,39134987,UA56080070080031357,5621880701,village,велюнськийнавчальновиховнийкомплексзагальноосвтняшкола3ступдошкльнийнавчальнийзакладдубровицька,2016
"Велюнський навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів - дошкільний навчальний заклад"" імені Олександра Ярмоліча Дубровицької районної ради Рівненської області",навчально-виховний комплекс,39134987,UA56080070080031357,5621880701,village,велюнськийнавчальновиховнийкомплексзагальноосвтняшкола3ступдошкльнийнавчальнийзакладменолександраярмолчадубровицька,"2017, 2018, 2019"
"Туменський навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів - дошкільний навчальний заклад"" Дубровицької районної ради Рівненської області",навчально-виховний комплекс,39135048,UA56080050090074702,5621888701,village,туменськийнавчальновиховнийкомплексзагальноосвтняшкола3ступдошкльнийнавчальнийзакладдубровицька,"2016, 2018, 2019, 2020"
Туменський заклад загальної середньої освіти Висоцької сільської ради Сарненського району Рівненської області,середня загальноосвітня школа,39135048,UA56080050090074702,5621888701,village,туменськийвисоцька,"2021, 2022"
Туменський ліцей Висоцької сільської ради Сарненського району Рівненської області,ліцей,39135048,UA56080050090074702,5621888701,village,туменськийлцейвисоцька,"2023, 2024, 2025"
"Котовський навчально-виховний комплекс ""Загальноосвітня школа I ступеню-гімназія"" м. Котовська Одеської області",навчально-виховний комплекс,39136057,UA51120190010049331,5111200000,town,котовськийнавчальновиховнийкомплексзагальноосвтняшколаступгмназямкотовськ,2016
"Колківський навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів - дошкільний навчальний заклад"" Дубровицької районної ради Рівненської області",навчально-виховний комплекс,39137197,UA56080070170070543,5621883401,village,колквськийнавчальновиховнийкомплексзагальноосвтняшкола3ступдошкльнийнавчальнийзакладдубровицька,"2016, 2017, 2018, 2019"
"гімназія ""Київська Русь"" Дарницького району м. Києва",гімназія,39143296,UA80000000000210193,8036300000,city,гмназякивськарусьмкив,"2023, 2024, 2025"
"Гімназія ""Київська Русь""",гімназія,39143296,UA80000000000210193,8036300000,city,гмназякивськарус,"2016, 2017, 2018, 2019, 2020, 2021, 2022"
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛІКО-ШКОЛА""",ліцей,39144047,UA80000000000126643,8036100000,city,лкошкол,"2020, 2021, 2025"
Товариство з обмеженою відповідальністю «Ліко-школа»,ліцей,39144047,UA80000000000126643,8036100000,city,лкошкол,2024
"Товариство з обмеженою відповідальністю ""Ліко-школа""",ліцей,39144047,UA80000000000126643,8036100000,city,лкошкол,"2022, 2023"
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НОВОПЕЧЕРСЬКА ШКОЛА-ЛІЦЕЙ І-ІІІ РІВНІВ""",ліцей,39157674,UA80000000000624772,8038200000,city,новопечерськашколалцей3рвн,"2024, 2025"
"ТОВ ""Навчально-виховний комплекс ""НОВОПЕЧЕРСЬКА ШКОЛА""",навчально-виховний комплекс,39157674,UA80000000000624772,8038200000,city,навчальновиховнийкомплексновопечерськашкол,"2017, 2018, 2019, 2020, 2021"
"ТОВ ""Новопечерська школа""",ліцей,39157674,UA80000000000624772,8038200000,city,новопечерськашкол,2022
"ТОВ ""Навчально-виховний комплекс ""Новопечерська школа""",навчально-виховний комплекс,39157674,UA80000000000624772,8038200000,city,навчальновиховнийкомплексновопечерськашкол,2016
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «НОВОПЕЧЕРСЬКА ШКОЛА-ЛІЦЕЙ І-ІІІ РІВНІВ»,ліцей,39157674,UA80000000000624772,8038200000,city,новопечерськашколалцей3рвн,2023
"Відокремлений структурний підрозділ ""Полтавський фаховий коледж Національного юридичного університету імені Ярослава Мудрого""",заклад фахової передвищої освіти,39160048,UA53080370010339303,5310137000,city,полтавськийколеджнацональногоюридичногоунверситетуменярославамудрог,"2022, 2023, 2024, 2025"
Полтавський юридичний коледж Національного юридичного університету імені Ярослава Мудрого,вищий навчальний заклад I-II рівнів акредитації,39160048,UA53080370010339303,5310137000,city,полтавськийюридичнийколеджнацональногоюридичногоунверситетуменярославамудрог,2018
Полтавський юридичний коледж Національного юридичного університету імені Ярослава Мудрого,заклад вищої освіти,39160048,UA53080370010339303,5310137000,city,полтавськийюридичнийколеджнацональногоюридичногоунверситетуменярославамудрог,"2019, 2020"
Полтавський юридичний коледж Національного юридичного університету імені Ярослава Мудрого,заклад фахової передвищої освіти,39160048,UA53080370010339303,5310137000,city,полтавськийюридичнийколеджнацональногоюридичногоунверситетуменярославамудрог,2021
"ТОВ ""Гімназія ""Наше майбутнє"" Шевченківського району міста Києва",гімназія,39163122,UA80000000001078669,8039100000,city,гмназянашемайбутнмкив,"2019, 2020, 2021"
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛІНГВІСТИЧНИЙ ЛІЦЕЙ ""НАШЕ МАЙБУТНЄ""",гімназія,39163122,UA80000000001078669,8039100000,city,лнгвстичнийлцейнашемайбутн,"2024, 2025"
"ТОВ ""Лінгвістичний ліцей ""Наше майбутнє"" Шевченківського району міста Києва",ліцей,39163122,UA80000000001078669,8039100000,city,лнгвстичнийлцейнашемайбутнмкив,"2022, 2023"
"ПРИВАТНИЙ ЗАКЛАД ""ЧЕРНІВЕЦЬКИЙ ЛІЦЕЙ ""СОЛОМОН""",ліцей,39166783,UA73060610010033137,7310100000,town,приватнийзакладчернвецькийлцейсоломо,2025
Кременчуцький ліцей-інтернат № 21 „СТАРТ” спортивного профілю Кременчуцької міської ради Кременчуцького району Полтавської області,ліцей,39167153,UA53020110010112104,5310436100,city,кременчуцькийлцейнтернат21старт”спортивногопрофлюкременчуцька,2021
Жеревецький ліцей Лугинської селищної ради Коростенського району Житомирської області,ліцей,39180420,UA18060110140050061,1822855110,village,жеревецькийлцейлугинська,"2023, 2024, 2025"
"Жеревецький навчально-виховний комплекс ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Лугинської селищної ради Лугинського району Житомирської області",навчально-виховний комплекс,39180420,UA18060110140050061,1822855110,village,жеревецькийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладлугинська,"2019, 2020, 2021, 2022"
"Жеревецький НВК ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад""",навчально-виховний комплекс,39180420,UA18060110140050061,1822855110,village,жеревецькийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакла,"2016, 2017, 2018"
Ліцей технологічного профілю Броварського навчально-виховного об'єднання Броварської міської ради Київської області,ліцей,39181877,UA32060050010081797,3210600000,town,лцейтехнологчногопрофлюброварськогонавчальновиховногообднаняброварська,"2017, 2018, 2020"
Ліцей технологічного профілю Броварського навчально-виховного об'єднання Броварської міської ради Київської області,вечірня (змінна) школа,39181877,UA32060050010081797,3210600000,town,лцейтехнологчногопрофлюброварськогонавчальновиховногообднаняброварська,2016
Ліцей технологічного профілю Броварського навчально-виховного об'єднання Броварської міської ради Броварського району Київської області,ліцей,39181877,UA32060050010081797,3210600000,town,лцейтехнологчногопрофлюброварськогонавчальновиховногообднаняброварська,2023
"Відокремлений структурний підрозділ ""Оріхівський фаховий коледж Таврійського державного агротехнологічного університету імені Дмитра Моторного""",заклад фахової передвищої освіти,39186862,UA23100170010023304,2323910100,town,орхвськийколеджтаврйськогодержавногоагротехнологчногоунверситетумендмитрамоторног,"2021, 2022, 2025"
"Відокремлений структурний підрозділ ""Оріхівський фаховий коледж Таврійського державного агротехнологічного університету імені Дмитра Моторного""",заклад фахової передвищої освіти,39186862,UA23060070010595678,2310136300,city,орхвськийколеджтаврйськогодержавногоагротехнологчногоунверситетумендмитрамоторног,"2023, 2024"
"Відокремлений структурний підрозділ ""Оріхівський коледж Таврійського державного агротехнологічного університету""",заклад вищої освіти,39186862,UA23100170010023304,2323910100,town,орхвськийколеджтаврйськогодержавногоагротехнологчногоунверситет,2019
"Відокремлений структурний підрозділ ""Оріхівський коледж Таврійського державного агротехнологічного університету""",вищий навчальний заклад I-II рівнів акредитації,39186862,UA23100170010023304,2323910100,town,орхвськийколеджтаврйськогодержавногоагротехнологчногоунверситет,2018
"Відокремлений структурний підрозділ ""Оріхівський коледж Таврійського державного агротехнологічного університету імені Дмитра Моторного""",заклад вищої освіти,39186862,UA23100170010023304,2323910100,town,орхвськийколеджтаврйськогодержавногоагротехнологчногоунверситетумендмитрамоторног,2020
"Відокремлений підрозділ Національного університету біоресурсів і природокористування України ""Бережанський агротехнічний коледж""",заклад вищої освіти,39214900,UA61040030010016917,6110500000,town,вдокремленийпдроздлнацональногоунверситетуборесурсвприродокористуваняукранибережанськийагротехнчнийколед,"2019, 2020"
"Відокремлений структурний підрозділ ""Бережанський фаховий коледж Національного університету біоресурсів і природокористування України""",заклад фахової передвищої освіти,39214900,UA61040030010016917,6110500000,town,бережанськийколеджнацональногоунверситетуборесурсвприродокористуваняукран,"2021, 2022, 2023, 2024, 2025"
"Відокремлений підрозділ Національного університету біоресурсів і природокористування України ""Бережанський агротехнічний коледж""",вищий навчальний заклад I-II рівнів акредитації,39214900,UA61040030010016917,6110500000,town,вдокремленийпдроздлнацональногоунверситетуборесурсвприродокористуваняукранибережанськийагротехнчнийколед,2018
"Відокремлений підрозділ Національного університету біоресурсів і природокористування України ""Ніжинський агротехнічний коледж""",вищий навчальний заклад I-II рівнів акредитації,39214962,UA74040250010023991,7410400000,town,вдокремленийпдроздлнацональногоунверситетуборесурсвприродокористуваняукранинжинськийагротехнчнийколед,2018
"Відокремлений структурний підрозділ ""Ніжинський фаховий коледж Національного університету біоресурсів і природокористування України""",заклад фахової передвищої освіти,39214962,UA74040250010023991,7410400000,town,нжинськийколеджнацональногоунверситетуборесурсвприродокористуваняукран,"2022, 2023, 2024, 2025"
"Відокремлений структурний підрозділ ""Ніжинський фаховий коледж Національного університету біоресурсів і природокористування України""",заклад вищої освіти,39214962,UA74040250010023991,7410400000,town,нжинськийколеджнацональногоунверситетуборесурсвприродокористуваняукран,2021
"Відокремлений підрозділ Національного університету біоресурсів і природокористування України ""Ніжинський агротехнічний коледж""",заклад вищої освіти,39214962,UA74040250010023991,7410400000,town,вдокремленийпдроздлнацональногоунверситетуборесурсвприродокористуваняукранинжинськийагротехнчнийколед,"2019, 2020"
Спеціалізована школа-інтернат І-ІІІ ступенів м. Рава-Руська,спеціалізована школа-інтернат,39229119,UA46060390010035472,4622710400,town,спецалзованашколантернат3ступмраваруськ,"2018, 2019"
"Відокремлений структурний підрозділ ""Фаховий коледж транспорту та комп'ютерних технологій Національного університету "" Чернігівська політехніка""",заклад фахової передвищої освіти,39235977,UA74100390010122363,7410136300,city,коледжтранспортутакомпютернихтехнологйнацональногоунверситетучернгвськаполтехнк,"2021, 2022"
"Відокремлений структурний підрозділ ""Фаховий коледж транспорту та комп`ютерних технологій Національного університету ""Чернігівська політехніка""",заклад фахової передвищої освіти,39235977,UA74100390010122363,7410136300,city,коледжтранспортутакомпютернихтехнологйнацональногоунверситетучернгвськаполтехнк,"2023, 2024, 2025"
Коледж транспорту та комп'ютерних технологій Чернігівського національного технологічного університету,заклад вищої освіти,39235977,UA74100390010122363,7410136300,city,коледжтранспортутакомпютернихтехнологйчернгвськогонацональноготехнологчногоунверситет,"2019, 2020"
Коледж транспорту та комп'ютерних технологій Чернігівського національного технологічного університету,вищий навчальний заклад I-II рівнів акредитації,39235977,UA74100390010122363,7410136300,city,коледжтранспортутакомпютернихтехнологйчернгвськогонацональноготехнологчногоунверситет,2018
"Заклад вищої освіти ""Академія рекреаційних технологій і права""",вищий навчальний заклад III-IV рівнів акредитації,39246025,UA07080170010083384,0710100000,town,закладвищаосвтиакадемярекреацйнихтехнологйправ,2025
Політехнічний коледж Кременчуцького національного університету імені Михайла Остроградського,вищий навчальний заклад I-II рівнів акредитації,39248242,UA53020030010087471,5310200000,town,полтехнчнийколеджкременчуцькогонацональногоунверситетуменмихайлаостроградськог,2018
Політехнічний коледж Кременчуцького національного університету імені Михайла Остроградського,заклад вищої освіти,39248242,UA53020030010087471,5310200000,town,полтехнчнийколеджкременчуцькогонацональногоунверситетуменмихайлаостроградськог,"2019, 2020, 2021, 2022"
"Відокремлений структурний підрозділ ""Політехнічний фаховий коледж Кременчуцького національного університету імені Михайла Остроградського""",заклад фахової передвищої освіти,39248242,UA53020030010087471,5310200000,town,полтехнчнийколеджкременчуцькогонацональногоунверситетуменмихайлаостроградськог,"2023, 2024, 2025"
"Остапівський НВК ""Загальноосвітній навчальний заклад I-III ступенів - дошкільний навчальний заклад""",середня загальноосвітня школа,39249838,UA18060110350050216,1822855121,village,остапвськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакла,2016
"Остапівський навчально-виховний комплекс ""Загальноосвітній навчальний заклад I-III ступенів - дошкільний навчальний заклад"" Лугинської селищної ради Лугинського району Житомирської області",середня загальноосвітня школа,39249838,UA18060110350050216,1822855121,village,остапвськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладлугинська,"2018, 2020"
"Радогощанський НВК ""Загальноосвітній навчальний заклад I-III ступенів- дошкільний навчальний заклад""",навчально-виховний комплекс,39249876,UA18060110390091770,1822855123,village,радогощанськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакла,"2016, 2017, 2018, 2019, 2020, 2021"
"Радогощанський навчально-виховний комплекс ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Лугинської селищної ради Лугинського району Житомирської області",навчально-виховний комплекс,39249876,UA18060110390091770,1822855123,village,радогощанськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладлугинська,2022
"Калинівський НВК ""Загальноосвітній навчальний заклад I-III ступенів - дошкільний навчальний заклад""",навчально-виховний комплекс,39255155,UA18060110180071393,1822855114,village,калинвськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакла,"2016, 2017, 2018, 2019"
"Великодивлинський навчально-виховний комплекс ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Лугинської селищної ради Лугинського району Житомирської області",навчально-виховний комплекс,39257063,UA18060110080077605,1822855108,village,великодивлинськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладлугинська,"2021, 2022"
"Великодивлинський НВК ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад""",навчально-виховний комплекс,39257063,UA18060110080077605,1822855108,village,великодивлинськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакла,"2016, 2017, 2018, 2019, 2020"
"Відокремлений структурний підрозділ ""Івано-Франківський фаховий коледж Прикарпатського національного університету імені Василя Стефаника""",заклад фахової передвищої освіти,39257241,UA26040190010045761,2610100000,town,ванофранквськийколеджприкарпатськогонацональногоунверситетуменвасилястефаник,"2021, 2022, 2023, 2024, 2025"
"Івано-Франківський коледж ДВНЗ ""Прикарпатський Національний університет імені Василя Стефаника""",вищий навчальний заклад I-II рівнів акредитації,39257241,UA26040190010045761,2610100000,town,ванофранквськийколедждвнзприкарпатськийнацональнийунверситетменвасилястефаник,2018
"Івано-Франківський коледж ДВНЗ ""Прикарпатський Національний університет імені Василя Стефаника""",заклад вищої освіти,39257241,UA26040190010045761,2610100000,town,ванофранквськийколедждвнзприкарпатськийнацональнийунверситетменвасилястефаник,"2019, 2020"
"Державний навчальний заклад ""Борщівський професійний ліцей""",заклад професійної (професійно-технічної) освіти,39258575,UA61060050010030430,6120810100,town,борщвськийпрофесйнийлце,"2021, 2022, 2023, 2024, 2025"
"Державний навчальний заклад ""Борщівський професійний ліцей""",професійний ліцей відповідного профілю,39258575,UA61060050010030430,6120810100,town,борщвськийпрофесйнийлце,"2018, 2019, 2020"
Глухівський коледж Сумського національного аграрного університету,заклад вищої освіти,39280553,UA59100030010033445,5910300000,town,глухвськийколеджсумськогонацональногоаграрногоунверситет,2019
Глухівський коледж Сумського національного аграрного університету,вищий навчальний заклад I-II рівнів акредитації,39280553,UA59100030010033445,5910300000,town,глухвськийколеджсумськогонацональногоаграрногоунверситет,2018
Глиннівський ліцей Березівської сільської ради Сарненського району Рівненської області,середня загальноосвітня школа,39292621,UA56080010030066719,5625082601,village,глинвськийлцейберезвська,2022
ГЛИННІВСЬКИЙ ЛІЦЕЙ БЕРЕЗІВСЬКОЇ СІЛЬСЬКОЇ РАДИ САРНЕНСЬКОГО РАЙОНУ РІВНЕНСЬКОЇ ОБЛАСТІ,ліцей,39292621,UA56080010030066719,5625082601,village,глинвськийлцейберезвська,"2023, 2024, 2025"
"Старосільський НВК ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Рокитнівської районної ради Рівненської області",навчально-виховний комплекс,39292773,UA56080190010083630,5625086801,village,староийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладрокитнвська,2016
Старосільський заклад загальної середньої освіти І-ІІІ ступенів Старосільської сільської ради Рокитнівського району Рівненської області,середня загальноосвітня школа,39292773,UA56080190010083630,5625086801,village,староий3ступстаро,"2020, 2021"
"Старосільський навчально-виховний комплекс ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Рокитнівської районної ради Рівненської області",навчально-виховний комплекс,39292773,UA56080190010083630,5625086801,village,староийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладрокитнвська,"2017, 2018, 2019"
Старосільський ліцей Старосільської сільської ради Сарненського району Рівненської області,ліцей,39292773,UA56080190010083630,5625086801,village,староийлцейстаро,"2022, 2023, 2024, 2025"
Березівський ліцей Березівської сільської ради Сарненського району Рівненської області,ліцей,39292815,UA56080010010081523,5625080801,village,березвськийлцейберезвська,2022
БЕРЕЗІВСЬКИЙ ЛІЦЕЙ БЕРЕЗІВСЬКОЇ СІЛЬСЬКОЇ РАДИ САРНЕНСЬКОГО РАЙОНУ РІВНЕНСЬКОЇ ОБЛАСТІ,ліцей,39292815,UA56080010010081523,5625080801,village,березвськийлцейберезвська,"2023, 2024, 2025"
"Березівський навчально-виховний комплекс ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Рокитнівської районної ради Рівненської області",навчально-виховний комплекс,39292815,UA56080010010081523,5625080801,village,березвськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладрокитнвська,"2016, 2017, 2018, 2019, 2020, 2021"
"Познанський НВК ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Рокитнівської районної ради Рівненської області",навчально-виховний комплекс,39292883,UA56080010090076219,5625082604,village,познанськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладрокитнвська,2016
ПОЗНАНСЬКИЙ ЛІЦЕЙ БЕРЕЗІВСЬКОЇ СІЛЬСЬКОЇ РАДИ САРНЕНСЬКОГО РАЙОНУ РІВНЕНСЬКОЇ ОБЛАСТІ,ліцей,39292883,UA56080010090076219,5625082604,village,познанськийлцейберезвська,"2023, 2024, 2025"
Познанський ліцей Березівської сільської ради Сарненського району Рівненської області,ліцей,39292883,UA56080010090076219,5625082604,village,познанськийлцейберезвська,2022
"Познанський навчально-виховний комплекс ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Рокитнівської районної ради Рівненської області",навчально-виховний комплекс,39292883,UA56080010090076219,5625082604,village,познанськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладрокитнвська,"2017, 2018, 2019, 2020, 2021"
Вежицький ліцей Старосільської сільської ради Сарненського району Рівненської області,ліцей,39292899,UA56080190020034303,5625086803,village,вежицькийлцейстаро,"2022, 2023, 2024, 2025"
"Вежицький навчально-виховний комплекс ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Рокитнівської районної ради Рівненської області",навчально-виховний комплекс,39292899,UA56080190020034303,5625086803,village,вежицькийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладрокитнвська,2016
"Вежицький навчально-виховний комплекс ""загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Рокитнівської районної ради Рівненської області",навчально-виховний комплекс,39292899,UA56080190020034303,5625086803,village,вежицькийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладрокитнвська,"2017, 2018, 2019"
Вежицький заклад загальної середньої освіти І-ІІІ ступенів Старосільської сільської ради Рокитнівського району Рівненської області,середня загальноосвітня школа,39292899,UA56080190020034303,5625086803,village,вежицький3ступстаро,"2020, 2021"
"Кам'янський навчально-виховний комплекс: ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Рокитнівської районної ради Рівненської області",навчально-виховний комплекс,39292930,UA56080010070013052,5625083201,village,камянськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладрокитнвська,"2017, 2018"
"Кам'янський НВК ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Рокитнівської районної ради Рівненської області",навчально-виховний комплекс,39292930,UA56080010070013052,5625083201,village,камянськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладрокитнвська,2016
Кам'янський ліцей Березівської сільської ради Сарненського району Рівненської області,ліцей,39292930,UA56080010070013052,5625083201,village,камянськийлцейберезвська,2022
"Кам'янський навчально-виховний комплекс ""загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Рокитнівської районної ради Рівненської області",навчально-виховний комплекс,39292930,UA56080010070013052,5625083201,village,камянськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладрокитнвська,"2019, 2020, 2021"
КАМ'ЯНСЬКИЙ ЛІЦЕЙ БЕРЕЗІВСЬКОЇ СІЛЬСЬКОЇ РАДИ САРНЕНСЬКОГО РАЙОНУ РІВНЕНСЬКОЇ ОБЛАСТІ,ліцей,39292930,UA56080010070013052,5625083201,village,камянськийлцейберезвська,"2023, 2024, 2025"
"Калуський фаховий коледж економіки, права та інформаційних технологій Івано-Франківського національного технічного університету нафти і газу",заклад вищої освіти,39303706,UA26060170010082672,2610400000,town,калуськийколеджекономкиправатанформацйнихтехнологйванофранквськогонацональноготехнчногоунверситетунафтигаз,2021
"Калуський коледж економіки, права та інформаційних технологій Івано-Франківського національного технічного університету нафти і газу",заклад вищої освіти,39303706,UA26060170010082672,2610400000,town,калуськийколеджекономкиправатанформацйнихтехнологйванофранквськогонацональноготехнчногоунверситетунафтигаз,"2019, 2020"
"Калуський коледж економіки, права та інформаційних технологій Івано-Франківського національного технічного університету нафти і газу",вищий навчальний заклад I-II рівнів акредитації,39303706,UA26060170010082672,2610400000,town,калуськийколеджекономкиправатанформацйнихтехнологйванофранквськогонацональноготехнчногоунверситетунафтигаз,2018
"Відокремлений структурний підрозділ ""Калуський фаховий коледж економіки, права та інформаційних технологій Івано-Франківського національного технічного університету нафти і газу""",заклад фахової передвищої освіти,39303706,UA26060170010082672,2610400000,town,калуськийколеджекономкиправатанформацйнихтехнологйванофранквськогонацональноготехнчногоунверситетунафтигаз,"2023, 2024, 2025"
"Відокремлений структурний підрозділ ""Калуський фаховий коледж економіки, права та інформаційних технологій Івано-Франківського національного технічного університету нафти і газу""",заклад вищої освіти,39303706,UA26060170010082672,2610400000,town,калуськийколеджекономкиправатанформацйнихтехнологйванофранквськогонацональноготехнчногоунверситетунафтигаз,2022
Медичний фаховий коледж Харківського національного медичного університету,заклад вищої освіти,39312586,UA63120270010948820,6310136300,city,медичнийколеджхарквськогонацональногомедичногоунверситет,2023
Медичний коледж Харківського національного медичного університету,заклад вищої освіти,39312586,UA63120270010877312,6310137200,city,медичнийколеджхарквськогонацональногомедичногоунверситет,"2019, 2020"
