eoname,eotypename,eoedrpou,KATOTTG,KOATUU,category,id,years
"Вищий навчальний комунальний заклад ""Білгород - Дністровське педагогічне училище""",вищий навчальний заклад I-II рівнів акредитації,35657567,UA51040010010048834,5110300000,town,вищийнавчальнийблгородднстровськепедагогчнеучилищ,2018
"Комунальний заклад ""Білгород - Дністровський педагогічний фаховий коледж""",заклад фахової передвищої освіти,35657567,UA51040010010048834,5110300000,town,блгородднстровськийпедагогчнийколед,2021
"Комунальний заклад ""Білгород-Дністровський педагогічний фаховий коледж""",заклад фахової передвищої освіти,35657567,UA51040010010048834,5110300000,town,блгородднстровськийпедагогчнийколед,2022
"Комунальний заклад ""Білгород-Дністровський педагогічний фаховий коледж""",початкова школа,35657567,UA51040010010048834,5110300000,town,блгородднстровськийпедагогчнийколед,"2024, 2025"
"Комунальний заклад ""Чернігівська вечірня (змінна) загальноосвітня школа ІІ-ІІІ ступенів № 1 Чернігівської міської ради Чернігівської області""",вечірня (змінна) школа,36045905,UA74100390010268220,7410136600,city,чернгвськавечрнязагальноосвтняшкола3ступ1чернгвська,"2017, 2018, 2019, 2020"
"Комунальний заклад ""Чернігівська вечірня (змінна) загальноосвітня школа ІІ-ІІІ ступенів № 1 Чернігівської міської ради Чернігівської області""",Пеніціарна установа,36045905,UA74100390010268220,7410136600,city,чернгвськавечрнязагальноосвтняшкола3ступ1чернгвська,2016
Комунальний заклад вечірня (змінна) загальноосвітня школа ІІ-ІІІ ступенів № 1 Чернігівської міської ради Чернігівської області,вечірня (змінна) школа,36045905,UA74100390010268220,7410136600,city,вечрнязагальноосвтняшкола3ступ1чернгвська,2016
"ВНКЗ ""Балтське педагогічне училище"" Одеської області",вищий навчальний заклад I-II рівнів акредитації,36642931,UA51120030010033524,5110200000,town,внбалтськепедагогчнеучилищ,2018
"ВНКЗ ""Балтське педагогічне училище"" Одеської області",заклад вищої освіти,36642931,UA51120030010033524,5110200000,town,внбалтськепедагогчнеучилищ,2019
"структурний підрозділ ""Заклад початкової освіти І ступення повної загальної середньої освіти комунального закладу ""Балтський педагогічний коледж""",середня загальноосвітня школа,36642931,UA51120030010033524,5110200000,town,структурнийпдроздлзакладпочатковаосвтиступповназагальнасередньаосвтибалтськийпедагогчнийколед,2023
"Комунальний заклад ""Балтський педагогічний фаховий коледж""",заклад фахової передвищої освіти,36642931,UA51120030010033524,5110200000,town,балтськийпедагогчнийколед,"2021, 2022, 2023, 2024, 2025"
"Комунальний заклад ""Балтський педагогічний коледж""",заклад вищої освіти,36642931,UA51120030010033524,5110200000,town,балтськийпедагогчнийколед,2020
Доманівський заклад загальної середньої освіти І-ІІІ ступенів №1,середня загальноосвітня школа,37822438,UA48040090010033302,4822755100,urban village,доманвський3ступ1,"2020, 2021"
"Царедарівська філія Ліцею ""Успіх"" Доманівської селищної ради Миколаївської області",середня загальноосвітня школа,37822438,UA48040090270041449,4822755109,village,царедарвськафлялцеюуспхдоманвська,2023
"Доманівський районний навчально-виховний комплекс ""Доманівська загальноосвітня школа I-III ступенів №1 - Центр дитячої та юнацької творчості"" Доманівської районної ради",навчально-виховний комплекс,37822438,UA48040090010033302,4822755100,urban village,доманвськийийнавчальновиховнийкомплексдоманвськазагальноосвтняшкола3ступ1центрдитячатаюнацькатворчостдоманвська,"2016, 2017"
"Доманівський навчально-виховний комплекс ""Доманівська загальноосвітня школа I-III ступенів №1 - Центр дитячої та юнацької творчості"" Доманівської селищної ради Миколаївської області",навчально-виховний комплекс,37822438,UA48040090010033302,4822755100,urban village,доманвськийнавчальновиховнийкомплексдоманвськазагальноосвтняшкола3ступ1центрдитячатаюнацькатворчостдоманвська,"2018, 2019"
"Ліцей ""Успіх"" Доманівської селищної ради Миколаївської області",ліцей,37822438,UA48040090010033302,4822755100,urban village,лцейуспхдоманвська,"2022, 2023, 2024, 2025"
"ОПОРНИЙ ЗАКЛАД ОСВІТИ КЛІШКОВЕЦЬКОЇ СІЛЬСЬКОЇ РАДИ ДНІСТРОВСЬКОГО РАЙОНУ ЧЕРНІВЕЦЬКОЇ ОБЛАСТІ ""ПОЛЯНСЬКИЙ ЗАКЛАД ЗАГАЛЬНОЇ СЕРЕДНЬОЇ ОСВІТИ І-ІІІ СТУПЕНІВ-ЗАКЛАД ДОШКІЛЬНОЇ ОСВІТИ""",середня загальноосвітня школа,37921242,UA73040050090089228,7325083603,village,опорнийзакладосвтикл3ковецькаполянський3ступзакладдошкльнаосвт,2022
Полянський заклад загальної середньої освіти І-ІІІ ступенів - заклад дошкільної освіти Клішковецької сільської ради Дністровського району Чернівецької області,навчально-виховний комплекс,37921242,UA73040050090089228,7325083603,village,полянський3ступзакладдошкльнаосвтиклшковецька,2021
"Опорний заклад освіти ""Клішковецький ЗЗСО І-ІІІ ст."" Клішковецької сільської ради Дністровського району Чернівецької області",середня загальноосвітня школа,37921242,UA73040050010040433,7325083601,village,опорнийзакладосвтиклшковецький3ступклшковецька,2022
"Полянський навчально-виховний комплекс"" Загальноосвітній навчальний заклад І-ІІІ ступеня- дошкільний навчальний заклад""Полянської сільскої ради Хотинського району Чернівецької області",навчально-виховний комплекс,37921242,UA73040050090089228,7325083603,village,полянськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладполянська,2016
"Полянський навчально-виховний комплекс"" Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Клішковецької сільскої ради Хотинського району Чернівецької області",навчально-виховний комплекс,37921242,UA73040050090089228,7325083603,village,полянськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладклшковецька,2017
"Полянський навчально-виховний комплекс"" Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Клішковецької сільської ради Хотинського району Чернівецької області",навчально-виховний комплекс,37921242,UA73040050090089228,7325083603,village,полянськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладклшковецька,"2018, 2019, 2020"
"Опорний заклад освіти Клішковецької сільської ради Дністровського району Чернівецької області ""Полянський заклад загальної середньої освіти І-ІІІ ступенів - заклад дошкільної освіти""",ліцей,37921242,UA73040050090089228,7325083603,village,опорнийзакладосвтиклшковецькаполянський3ступзакладдошкльнаосвт,"2023, 2024, 2025"
Відокремлений підрозділ «Регіональний центр професійної освіти Луганського національного університету імені Тараса Шевченка» (Старобільське відділення),заклад професійної (професійно-технічної) освіти,40180125,UA44140110010014704,4425110100,town,вдокремленийпдроздлрегональнийцентрпрофесйнаосвтилуганськогонацональногоунверситетументарасашевченк,"2021, 2022"
"Відокремлений підрозділ ""Регіональний центр професійної освіти Державного закладу ""Луганський національний університет імені Тараса Шевченка""",заклад професійної (професійно-технічної) освіти,40180125,UA53080370010183642,5310136400,city,вдокремленийпдроздлрегональнийцентрпрофесйнаосвтидержавногозакладулуганськийнацональнийунверситетментарасашевченк,2023
"Відокремлений підрозділ ""Регіональний центр професійної освіти Луганського національного університету імені Тараса Шевченка"" (Кремінське відділення)",професійний ліцей відповідного профілю,40180125,UA44120030010038707,4421610100,town,вдокремленийпдроздлрегональнийцентрпрофесйнаосвтилуганськогонацональногоунверситетументарасашевченк,2020
"Відокремлений підрозділ ""Регіональний центр професійної освіти Луганського національного університету імені Тараса Шевченка"" (Кремінське відділення)",заклад професійної (професійно-технічної) освіти,40180125,UA44120030010038707,4421610100,town,вдокремленийпдроздлрегональнийцентрпрофесйнаосвтилуганськогонацональногоунверситетументарасашевченк,2021
"Відокремлений підрозділ ""Регіональний центр професійної освіти Луганського національного університету імені Тараса Шевченка"" (Щастинське відділення)",заклад професійної (професійно-технічної) освіти,40180125,UA44160090010046671,4423110100,town,вдокремленийпдроздлрегональнийцентрпрофесйнаосвтилуганськогонацональногоунверситетументарасашевченк,2021
"Відокремлений підрозділ ""Регіональний центр професійної освіти Луганського національного університету імені Тараса Шевченка"" (Щастинське відділення)",професійно-технічне училище відповідного профілю,40180125,UA44160090010046671,4423110100,town,вдокремленийпдроздлрегональнийцентрпрофесйнаосвтилуганськогонацональногоунверситетументарасашевченк,"2018, 2019, 2020"
Відокремлений підрозділ «Регіональний центр професійної освіти Луганського національного університету імені Тараса Шевченка» (Старобільське відділення),професійно-технічне училище відповідного профілю,40180125,UA44140110010014704,4425110100,town,вдокремленийпдроздлрегональнийцентрпрофесйнаосвтилуганськогонацональногоунверситетументарасашевченк,"2018, 2019, 2020"
"Відокремлений підрозділ ""Регіональний центр професійної освіти Луганського національного університету імені Тараса Шевченка"" (Рубіжанське відділення)",заклад професійної (професійно-технічної) освіти,40180125,UA44120090010096548,4412500000,town,вдокремленийпдроздлрегональнийцентрпрофесйнаосвтилуганськогонацональногоунверситетументарасашевченк,"2021, 2022, 2023"
"Відокремлений підрозділ ""Регіональний центр професійної освіти Луганського національного університету імені Тараса Шевченка"" (Рубіжанське відділення)",професійно-технічне училище відповідного профілю,40180125,UA44120090010096548,4412500000,town,вдокремленийпдроздлрегональнийцентрпрофесйнаосвтилуганськогонацональногоунверситетументарасашевченк,"2018, 2019, 2020"
"Відокремлений підрозділ ""Регіональний центр професійної освіти Державного закладу ""Луганський національний університет імені Тараса Шевченка""",заклад професійної (професійно-технічної) освіти,40180125,UA44140110010014704,4425110100,town,вдокремленийпдроздлрегональнийцентрпрофесйнаосвтидержавногозакладулуганськийнацональнийунверситетментарасашевченк,2025
"Комунальний заклад освіти ""Навчально-виховний комплекс № 87 ""школа І-ІІІ ступенів - дошкільний навчальний заклад (дитячий садок)"" Дніпровської міської ради",навчально-виховний комплекс,40506248,UA12020010010475293,1210138400,city,освтинавчальновиховнийкомплекс87школа3ступдошкльнийнавчальнийзакладднпровська,"2018, 2019, 2020, 2021, 2022"
"Комунальний заклад освіти ""Середня загальноосвітня школа №1"" Дніпровської міської ради",середня загальноосвітня школа,40506248,UA12020010010639502,1210137500,city,освтисереднязагальноосвтняшкола1днпровська,"2019, 2020, 2021, 2022, 2023"
"Комунальний заклад освіти ""Середня загальноосвітня школа № 29"" Дніпровської міської ради",середня загальноосвітня школа,40506248,UA12020010010231764,1210137200,city,освтисереднязагальноосвтняшкола29днпровська,"2018, 2019, 2020, 2021, 2022"
"комунальний заклад освіти ""Навчально-виховний комплекс №87 ""школа І-ІІІ ступенів - дошкільний навчальний заклад (дитячий садок)"" Дніпровської міської ради",навчально-виховний комплекс,40506248,UA12020010010475293,1210138400,city,освтинавчальновиховнийкомплекс87школа3ступдошкльнийнавчальнийзакладднпровська,"2023, 2024"
"Комунальний заклад освіти ""Середня загальноосвітня школа №29"" Дніпровської міської ради",середня загальноосвітня школа,40506248,UA12020010010231764,1210137200,city,освтисереднязагальноосвтняшкола29днпровська,2023
"Комунальний заклад ""Красносільське навчально-виховне об'єднання"" Олександрівської районної ради Кіровоградської області",навчально-виховне об'єднання,40594890,UA35040250210028199,3520584001,village,красноенавчальновиховнеобднаняолександрвська,"2019, 2020"
"Комунальний заклад ""Красносільське навчально-виховне обєднання"" Олександрівської районної ради Кіровоградської області",навчально-виховне об'єднання,40594890,UA35040250210028199,3520584001,village,красноенавчальновиховнеобднаняолександрвська,"2017, 2018"
"Комунальний заклад ""Красносільське навчально-виховне об'єднання"" Олександрівської селищної ради Кропивницького району Кіровоградської областіі",навчально-виховне об'єднання,40594890,UA35040250210028199,3520584001,village,красноенавчальновиховнеобднаняолександрвськакровоградськаобласт,2021
"Комунальний заклад ""Красносільський ліцей"" Олександрівської селищної ради Кропивницького району Кіровоградської областіі",навчально-виховне об'єднання,40594890,UA35040250210028199,3520584001,village,красноийлцейолександрвськакровоградськаобласт,"2022, 2023"
"комунальний заклад ""Красносільський ліцей"" Олександрівської селищної ради Кропивницького району Кіровоградської області",ліцей,40594890,UA35040250210028199,3520584001,village,красноийлцейолександрвська,"2024, 2025"
"Вищеверещаківський навчально-виховний комплекс ""загальноосвітній навчальний заклад І-ІІІ ступенів-дошкільний навчальний заклад"" Олександрівської районної державної адміністрації",навчально-виховний комплекс,40594890,UA35040250120066179,3520582001,village,вищеверещаквськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладолександрвськадержавнаадмнстрац,2016
"Цвітненський навчально-виховний комплекс ""загальноосвітній навчальний заклад І-ІІІ ступенів-дошкільний навчальний заклад"" Олександрівської районної державної адміністрації",навчально-виховний комплекс,40594890,UA35040250510042836,3520588501,village,цвтненськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладолександрвськадержавнаадмнстрац,2016
"Комунальний заклад ""Олександрівський ліцей №1"" Олександрівської селищної ради Кропивницького району Кіровоградської області",навчально-виховне об'єднання,40594926,UA35040250010018304,3520555100,urban village,олександрвськийлцей1олександрвська,"2022, 2023"
"комунальний заклад ""Олександрівський ліцей №1"" Олександрівської селищної ради Кропивницького району Кіровоградської області",ліцей,40594926,UA35040250010018304,3520555100,urban village,олександрвськийлцей1олександрвська,"2024, 2025"
"Староосотська філія комунального закладу ""Олександрівський ліцей № 1"" Олександрівської селищної ради Кропивницького району Кіровоградської області",середня загальноосвітня школа,40594926,UA35040250460076324,3520587501,village,староосотськафляолександрвськийлцей1олександрвська,2024
"Олександрівська філія комунального закладу ""Олександрівський ліцей №1"" Олександрівської селищної ради Кропивницького району Кіровоградської області",середня загальноосвітня школа,40594926,UA35040250010018304,3520555100,urban village,олександрвськафляолександрвськийлцей1олександрвська,2024
"Бірківський навчально-виховний комплекс ""загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний навчальний заклад"" Олександрівської районної державної адміністрації",навчально-виховний комплекс,40594931,UA35040250070039587,3520580301,village,брквськийнавчальновиховнийкомплексзагальноосвтнйнавчальнийзаклад3ступдошкльнийнавчальнийзакладолександрвськадержавнаадмнстрац,2016
"Несватківський навчально-виховний комплекс ""загальноосвітня школа І-ІІІ ступенів-дошкільний навчальний заклад"" Олександрівської районної державної адміністрації",навчально-виховний комплекс,40594931,UA35040250300056364,3520584701,village,несватквськийнавчальновиховнийкомплексзагальноосвтняшкола3ступдошкльнийнавчальнийзакладолександрвськадержавнаадмнстрац,2016
"Комунальний заклад ""Олександрівське навчально - виховне об'єднання №2"" Олександрівської районної ради Кіровоградської області",навчально-виховне об'єднання,40594931,UA35040250010018304,3520555100,urban village,олександрвськенавчальновиховнеобднаня2олександрвська,"2018, 2019, 2020"
"Комунальний заклад ""Олександрівський ліцей №2"" Олександрівської селищної ради Кропивницького району Кіровоградської області",навчально-виховне об'єднання,40594931,UA35040250010018304,3520555100,urban village,олександрвськийлцей2олександрвська,"2022, 2023"
"комунальний заклад ""Олександрівський ліцей №2"" Олександрівської селищної ради Кропивницького району Кіровоградської області",ліцей,40594931,UA35040250010018304,3520555100,urban village,олександрвськийлцей2олександрвська,"2024, 2025"
"Комунальний заклад ""Олександрівське навчально - виховне об'єднання №2""  Олександрівської районної ради Кіровоградської області",середня загальноосвітня школа,40594931,UA35040250010018304,3520555100,urban village,олександрвськенавчальновиховнеобднаня2олександрвська,2017
"Комунальний заклад ""Олександрівське навчально - виховне об'єднання №2"" Олександрівської селищної ради Кропивницького району Кіровоградської області",навчально-виховне об'єднання,40594931,UA35040250010018304,3520555100,urban village,олександрвськенавчальновиховнеобднаня2олександрвська,2021
Новоархангельське навчально-виховне об'єднання №1 Новоархангельської районної ради Кіровоградської області,навчально-виховне об'єднання,40779964,UA35020130010010491,3523655100,urban village,новоархангельськенавчальновиховнеобднаня1новоархангельська,"2019, 2020"
"Новоархангельське навчально-виховне об""єднання   №1 Новоархангельської районної ради Кіровоградської області",навчально-виховне об'єднання,40779964,UA35020130010010491,3523655100,urban village,новоархангельськенавчальновиховнеобднаня1новоархангельська,2017
"Новоархангельське навчально-виховне об""єднання №1 Новоархангельської районної ради Кіровоградської області",навчально-виховне об'єднання,40779964,UA35020130010010491,3523655100,urban village,новоархангельськенавчальновиховнеобднаня1новоархангельська,2018
"Скалівська філія Комунального закладу ""Новоархангельський ліцей ""Лідер"" Новоархангельської селищної ради Голованівського району Кіровоградської області",навчально-виховний комплекс,40779964,UA35020130170046322,3523686001,village,скалвськафляновоархангельськийлцейлдерновоархангельська,2023
"Опорний заклад освіти ""Новоархангельський навчально-виховний комплекс ""заклад загальної середньої освіти - І-ІІІ ступенів - гімназія"" Новоархангельської селищної ради Голованівського району Кіровоградської області",середня загальноосвітня школа,40779964,UA35020130010010491,3523655100,urban village,опорнийзакладосвтиновоархангельськийнавчальновиховнийкомплекс3ступгмназяновоархангельська,"2021, 2022"
"Комунальний заклад ""Новоархангельський ліцей ""Лідер"" Новоархангельської селищної ради Голованівського району Кіровоградської області",ліцей,40779964,UA35020130010010491,3523655100,urban village,новоархангельськийлцейлдерновоархангельська,"2023, 2024, 2025"
Тернівська загальноосвітня школа І-ІІІ ступенів Новоархангельської районної ради Кіровоградської області,середня загальноосвітня школа,40781161,UA35020170150055301,3523687001,village,тернвськазагальноосвтняшкола3ступновоархангельська,2016
"Комунальний опорний заклад ""Підвисоцький заклад загальної середньої освіти І-ІІІ ступенів ім.Т.Г.Шевченка"" Підвисоцької сільської ради Голованівського району Кіровоградської області",середня загальноосвітня школа,40781161,UA35020170010014515,3523684201,village,пдвисоцький3ступментгшевченкапдвисоцька,"2021, 2022"
Підвисоцький ліцей ім. Т.Г. Шевченка Підвисоцької сільської ради Голованівського району Кіровоградської області,ліцей,40781161,UA35020170010014515,3523684201,village,пдвисоцькийлцейментгшевченкапдвисоцька,"2024, 2025"
Копенкуватська загальноосвітня школа І-ІІІ ступенів Новоархангельської районної ради Кіровоградської області,середня загальноосвітня школа,40781161,UA35020170060079193,3523682201,village,копенкуватськазагальноосвтняшкола3ступновоархангельська,2016
Підвисоцький ліцей ім. Т.Г.Шевченка Підвисоцької сільської ради Голованівського району Кіровоградської області,ліцей,40781161,UA35020170010014515,3523684201,village,пдвисоцькийлцейментгшевченкапдвисоцька,2023
Підвисоцьке навчально-виховне об'єднання Новоархангельської районної ради Кіровоградської області,навчально-виховне об'єднання,40781161,UA35020170010014515,3523684201,village,пдвисоцькенавчальновиховнеобднаняновоархангельська,"2017, 2018, 2019, 2020"
"Свердликівська філія Комунального закладу ""Торговицький ліцей імені Є.Ф. Маланюка"" Новоархангельської селищної ради Голованівського району Кіровоградської області",середня загальноосвітня школа,40782500,UA35020130150092797,3523685601,village,свердликвськафляторговицькийлцейменфмаланюкановоархангельська,2023
Торговицьке навчально-виховне об'єднання Новоархангельської районної ради Кіровоградської області,навчально-виховне об'єднання,40782500,UA35020130200046398,3523687701,village,торговицькенавчальновиховнеобднаняновоархангельська,"2017, 2018, 2019, 2020"
Кам'янецька загальноосвітня школа І-ІІІ ступенів Новоархангельської районної ради Кіровоградської області,середня загальноосвітня школа,40782500,UA35020130070088283,3523681801,village,камянецьказагальноосвтняшкола3ступновоархангельська,2016
"Комунальний заклад ""Торговицький ліцей імені Є.Ф. Маланюка"" Новоархангельської селищної ради Голованівського району Кіровоградської області",ліцей,40782500,UA35020130200046398,3523687701,village,торговицькийлцейменфмаланюкановоархангельська,"2023, 2024, 2025"
"Опорний заклад освіти ""Торговицький заклад загальної середньої освіти І-ІІІ ступенів імені Є.Ф.Маланюка"" Новоархангельської селищної ради Голованівського району Кіровоградської області",середня загальноосвітня школа,40782500,UA35020130200046398,3523687701,village,опорнийзакладосвтиторговицький3ступменфмаланюкановоархангельська,"2021, 2022"
Веселинівський ліцей Веселинівської селищної ради Миколаївської області,ліцей,41080611,UA48040050010032687,4821755100,urban village,веселинвськийлцейвеселинвська,"2023, 2024, 2025"
Веселинівська загальноосвітня школа I-III ступенів Веселинівської селищної ради Веселинівського району Миколаївської області,середня загальноосвітня школа,41080611,UA48040050010032687,4821755100,urban village,веселинвськазагальноосвтняшкола3ступвеселинвська,2017
Веселинівська загальноосвітня школа I-III ступенів Веселинівської районної ради Миколаївської області,середня загальноосвітня школа,41080611,UA48040050010032687,4821755100,urban village,веселинвськазагальноосвтняшкола3ступвеселинвська,2016
Опорний навчальний заклад Веселинівська загальноосвітня школа I-III ступенів Веселинівської селищної ради Миколаївської області,середня загальноосвітня школа,41080611,UA48040050010032687,4821755100,urban village,опорнийнавчальнийзакладвеселинвськазагальноосвтняшкола3ступвеселинвська,"2018, 2019, 2020, 2021, 2022"
Зеленівська філія Колосівського ліцею Веселинівської селищної ради Миколаївської області,середня загальноосвітня школа,41080611,UA48040050110065438,4821755109,village,зеленвськафляколосвськоголцеювеселинвська,2024
"Опорний навчальний заклад Приазовська спеціалізована школа І-ІІІ ступенів ""Азимут"" Приазовської районної ради Запорізької області",спеціалізована школа,41453686,UA23080230010027591,2324555100,urban village,опорнийнавчальнийзакладприазовськаспецалзованашкола3ступазимутприазовська,2018
Опорний заклад загальної середньої освіти Приазовський ліцей Приазовської селищної ради Запорізької області,спеціалізована школа,41453686,UA23080230010027591,2324555100,urban village,опорнийприазовськийлцейприазовська,2024
Опорний заклад загальної середньої освіти Приазовський ліцей Приазовської селищної ради Запорізької області,ліцей,41453686,UA23080230010027591,2324555100,urban village,опорнийприазовськийлцейприазовська,"2022, 2023"
"Опорний навчальний заклад Приазовська спеціалізована школа І-ІІІ ступенів ""Азимут"" Приазовської селищної ради Запорізької області",спеціалізована школа,41453686,UA23080230010027591,2324555100,urban village,опорнийнавчальнийзакладприазовськаспецалзованашкола3ступазимутприазовська,"2019, 2020, 2021"
Опорний заклад загальної середньої освіти Приазовський ліцей Приазовської селищної ради Запорізької області,спеціалізована школа,41453686,UA23060070010595678,2310136300,city,опорнийприазовськийлцейприазовська,2025
Приазовська філія Опорного закладу загальної середньої освіти Приазовський ліцей Приазовської селищної ради Запорізької області,ліцей,41453686,UA23080230010027591,2324555100,urban village,приазовськафляопорногозакладузагальнасередньаосвтиприазовськийлцейприазовська,2023
Приазовська філія Опорного закладу загальної середньої освіти Приазовський ліцей Приазовської селищної ради Запорізької області,спеціалізована школа,41453686,UA23080230010027591,2324555100,urban village,приазовськафляопорногозакладузагальнасередньаосвтиприазовськийлцейприазовська,"2024, 2025"
"Комунальний заклад ""Гайворонський ліцей №2"" Гайворонської районної ради Кіровоградської області",ліцей,42408580,UA35020050010071459,3521110100,town,гайворонськийлцей2гайворонська,"2019, 2020"
"Гайворонська філія №2 Комунального закладу ""Гайворонський ліцей №2"" Гайворонської міської ради Кіровоградської області",ліцей,42408580,UA35020050010071459,3521110100,town,гайворонськафля2гайворонськийлцей2гайворонська,"2023, 2024"
"Гайворонська філія №1 Комунального закладу ""Гайворонський ліцей №2"" Гайворонської міської ради Кіровоградської області",ліцей,42408580,UA35020050010071459,3521110100,town,гайворонськафля1гайворонськийлцей2гайворонська,2023
"Комунальний заклад ""Гайворонський ліцей №2"" Гайворонської міської ради Кіровоградської області",ліцей,42408580,UA35020050010071459,3521110100,town,гайворонськийлцей2гайворонська,"2021, 2022, 2023, 2024, 2025"
"Комунальний заклад ""Гайворонський ліцей №1"" Гайворонської міської ради Кіровоградської області",ліцей,42408685,UA35020050010071459,3521110100,town,гайворонськийлцей1гайворонська,"2021, 2022, 2023, 2024, 2025"
"Комунальний заклад ""Гайворонський ліцей №1"" Гайворонської районної ради Кіровоградської області",ліцей,42408685,UA35020050010071459,3521110100,town,гайворонськийлцей1гайворонська,"2019, 2020"
"Долинівська філія комунального закладу ""Гайворонський ліцей №1"" Гайворонської районної ради Кіровоградської області",ліцей,42408685,UA35020050060090117,3521181301,village,долинвськафлягайворонськийлцей1гайворонська,2019
"Комунальний заклад ""Хащуватський ліцей"" Гайворонської міської ради Кіровоградської області",ліцей,42409406,UA35020050160038745,3521186801,village,хащуватськийлцейгайворонська,"2021, 2022, 2023, 2024, 2025"
"Комунальний заклад ""Хащуватський ліцей"" Гайворонської районної ради Кіровоградської області",ліцей,42409406,UA35020050160038745,3521186801,village,хащуватськийлцейгайворонська,"2019, 2020"
"Вікнинська філія Комунального закладу ""Хащуватський ліцей"" Гайворонської міської ради Кіровоградської області",ліцей,42409406,UA35020050050011176,3521184401,village,вкнинськафляхащуватськийлцейгайворонська,2023
"Навчально-виховний комплекс ""Павлиська загальноосвітня школа І-ІІІ ступенів - ліцей ім. В.О. Сухомлинського"" Онуфріївської районної ради",навчально-виховний комплекс,43185063,UA35080070020088844,3524655400,urban village,навчальновиховнийкомплекспавлиськазагальноосвтняшкола3ступлцейменвосухомлинськогоонуфрвська,"2016, 2017, 2018, 2019"
